,CIN,name_x,name_y
810,U65990MH1998PTC117497,ALPEX HOLDINGS PRIVATE LIMITED,Alpex Holdings Private Limited
811,U65990MH1999PLC120918,RELIANCE STRATEGIC INVESTMENTS LIMITED,Reliance Strategic Investments Limited
812,U65990MH1999PTC121979,JAYKAY FINHOLDING (INDIA) PRIVATE LIMITED,Jaykay Finholding (India) Private Limited
813,U65990MH2001PLC131804,THE CLEARING CORPORATION OF INDIA LIMITED,The Clearing Corporation Of India Limited
814,U65990MH2005PLC152497,DSP MERRILL LYNCH CAPITAL LIMITED,Dsp Merrill Lynch Capital Limited
815,U65990MH2005PLC154505,MANGAL KESHAV SECURITIES LIMITED,Mangal Keshav Securities Limited
816,U65990MH2007PTC171702,INNOVEN CAPITAL INDIA PRIVATE LIMITED,Innoven Capital India Private Limited
817,U65990MH2010PTC240703,HOME FIRST FINANCE COMPANY INDIA PRIVATE LIMITED,Home First Finance Company India Private  Limited
818,U65990TN2008PTC066257,NEW AMBADI ESTATES PRIVATE LIMITED,New Ambadi Estates Private Limited
819,U65991KL1993PLC007584,MABEN NIDHI LIMITED,Maben Nidhi Limited
820,U65991MH1994PLC078879,JM FINANCIAL ASSET MANAGEMENT LIMITED,Jm Financial Asset Management Limited
821,U65991MH1995PLC087722,TATA TRUSTEE COMPANY LIMITED,Tata Trustee Company Limited
822,U65991MH1997PTC111056,ENAM ASSET MANAGEMENT COMPANY PRIVATE LMITED,Enam Asset Management Company Private Lmited
823,U65991MH1999PLC123027,HDFC ASSET MANAGEMENT COMPANY LIMITED,Hdfc Asset Management Company Limited
824,U65991MH2005PLC158386,SBICAP TRUSTEE COMPANY LIMITED,Sbicap Trustee Company Limited
825,U65991TN1941PLC001437,AMBADI ENTERPRISES LIMITED,Ambadi Enterprises Limited
826,U65991TN1988PTC016478,PENINSULAR INVESTMENTS PRIVATE LIMITED,Peninsular Investments Private Limited
827,U65993DL1974PLC120976,AVALOKITESHVAR VALINV LIMITED,Avalokiteshvar Valinv Limited
828,U65993DL1988GOI030284,IFCI VENTURE CAPITAL FUNDS LIMITED,Ifci Venture Capital Funds Limited
829,U65993GJ2007PLC051028,HDB FINANCIAL SERVICES LIMITED,Hdb Financial Services Limited
830,U65993HR1996PLC034459,NHK SPRING INDIA LIMITED,Nhk Spring India Limited
831,U65993MH1974PTC017311,POONAWALLA INVESTMENTS AND INDUSTRIES PRIVATE LIMITED,Poonawalla Investments And Industries Private Limited
832,U65993MH1983PLC030615,DHARMAYUG INVESTMENTS LTD,Dharmayug Investments Ltd
833,U65993MH1989PTC051139,BETTER VALUE HOLDINGS PRIVATE LIMITED,Better Value Holdings Private Limited
834,U65993MH2000PLC123680,HDFC HOLDINGS LIMITED,Hdfc Holdings Limited
835,U65993MH2001PTC130789,RARE ROSE PREMISES PRIVATE LIMITED,Rare Rose Premises Private Limited
836,U65993MH2004PTC144260,ALTICO CAPITAL INDIA PRIVATE LIMITED,Altico Capital India Private Limited
837,U65993MH2006PLC166340,HINDUJA FINANCE LIMITED,Hinduja Finance Limited
838,U65993MH2006PTC163559,MK PROFINLEASE PRIVATE LIMITED,Mk Profinlease Private Limited
839,U65993PN1989PTC054514,CORPINT INVESTMENTS PRIVATE LIMITED,Corpint Investments Private Limited
840,U65993PN1990PTC054851,CHAKAN INVESTMENT PRIVATE LIMITED,Chakan Investment Private Limited
841,U65993TN1974PLC006588,SHRIRAM CAPITAL LIMITED,Shriram Capital Limited
842,U65993TN1986PTC012638,COMPREHENSIVE INVESTMENT AND FINANCE COMPANY PRIVATE LIMITED,Comprehensive Investment & Finance Company Private Limited
843,U65993TN1996PLC036644,PCR INVESTMENTS LIMITED,Pcr Investments Limited
844,U65993TN2008PLC069837,HINDUJA LEYLAND FINANCE LIMITED,Hinduja Leyland Finance Limited
845,U65993WB1972PLC028595,R.V. INVESTMENT AND DEALERS LTD,R.V. Investment And Dealers Ltd
846,U65993WB1990PTC049245,AMBUJA NEOTIA HOLDINGS PRIVATE LIMITED,Ambuja Neotia Holdings Private Limited
847,U65993WB1994PLC061684,RUSSELL CREDIT LTD,Russell Credit Ltd
848,U65993WB1996PTC079012,ADVENTZ FINANCE PRIVATE LIMITED,Adventz Finance Private Limited
849,U65999DL1998PTC093849,SBI CARDS AND PAYMENT SERVICES PRIVATE LIMITED,Sbi Cards And Payment Services Private Limited.
850,U65999GJ2012PLC069596,NAMRA FINANCE LIMITED,Namra Finance Limited
851,U65999MH2004PTC144113,PEGASUS ASSETS RECONSTRUCTION PRIVATE LIMITED,Pegasus Assets Reconstruction Private Limited
852,U65999MH2007PTC167234,NEXUS INDIA CAPITAL ADVISORS PRIVATE LIMITED,Nexus India Capital Advisors Private Limited
853,U65999MH2011PLC213640,SUSTAINABLE AGRO-COMMERCIAL FINANCE LIMITED,Sustainable Agro-Commercial Finance Limited
854,U65999PN1987PTC044058,POONAWALLA HOLDINGS PVT LTD,Poonawalla Holdings Pvt Ltd
855,U65999TN2005PLC069447,EASYACCESS FINANCIAL SERVICES LIMITED,Access Financial Services Limited
856,U65999TN2005PLC069447,EASYACCESS FINANCIAL SERVICES LIMITED,Easyaccess Financial Services Limited
857,U65999WB1994PLC064358,KIRTIVARDHAN FINVEST SERVICES LIMITED,Kirtivardhan Finvest Services Limited
858,U66000HR2007PLC052028,DHFL PRAMERICA LIFE INSURANCE COMPANY LIMITED,Dhfl Pramerica Life Insurance Company Limited
859,U66000MH2009PLC190546,SBI GENERAL INSURANCE COMPANY LIMITED,Sbi General Insurance Company Limited
860,U66010DL1947GOI007158,THE ORIENTAL INSURANCE COMPANY LIMITED,The Oriental Insurance Company Limited
861,U66010DL2000PLC107880,AVIVA LIFE INSURANCE COMPANY INDIA LTD,Aviva Life Insurance Company India Ltd
862,U66010KA1990PLC011409,DHFL VYSYA HOUSING FINANCE LIMITED,Dhfl Vysya Housing Finance Limited
863,U66010MH1916GOI000432,ZENITH SECURITIES AND INVESTMENT LIMITED,Zenith Securities And Investment Limited
864,U66010MH2000PLC128403,TATA AIA LIFE INSURANCE COMPANY LIMITED,Tata Aia Life Insurance Company Limited
865,U66010MH2001PLC167089,RELIANCE LIFE INSURANCE COMPANY LIMITED,Reliance Nippon Life Insurance Company Limited
866,U66010MH2007PLC167164,IDBI FEDERAL LIFE INSURANCE COMPANY LIMITED,Idbi Federal Life Insurance Company Limited
867,U66010MH2007PLC174472,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Star Union Dai-Ichi Life Insurance Company Limited
868,U66010MH2009PLC197336,EDELWEISS TOKIO LIFE INSURANCE COMPANY LIMITED,Edelweiss Tokio Life Insurance Company Limited
869,U66010PN2000PLC015329,BAJAJ ALLIANZ GENERAL INSURANCE COMPANY LIMITED,Bajaj Allianz General Insurance Company Limited
870,U66010PN2001PLC015959,BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED,Bajaj Allianz Life Insurance Company Limited
871,U66010TG2005PLC045616,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Shriram Life Insurance Company Limited
872,U66010WB1932PLC007490,THE PEERLESS GENERAL FINANCE & INVESTMENT CO LTD,The Peerless General Finance & Investment Co Ltd
873,U66030MH2006PLC165287,FUTURE GENERALI INDIA INSURANCE COMPANY LIMITED,Future Generali India Insurance Company Limited
874,U66030MH2007PLC173129,RAHEJA QBE GENERAL INSURANCE COMPANY LIMITED,Raheja Qbe General Insurance Company Limited
875,U66030TN2001PLC047977,CHOLAMANDALAM MS GENERAL INSURANCE COMPANY LIMITED,Cholamandalam Ms General Insurance Company Limited
876,U66603MH2000PLC128300,RELIANCE GENERAL INSURANCE COMPANY LIMITED,Reliance General Insurance Company Limited
877,U67100MH1995FTC140049,INDIA RATINGS AND RESEARCH PRIVATE LIMITED,India Ratings And Research Private Limited
878,U67100MH2010PLC210201,TATA CAPITAL FINANCIAL SERVICES LIMITED,Tata Capital Financial Services Limited
879,U67120AP1994PLC052372,EDELWEISS FINANCE & INVESTMENTS LIMITED,Edelweiss Finance & Investments Limited
880,U67120DL1995PTC189993,ASIA PRAGATI CAPFIN PRIVATE LIMITED,Asia Pragati Capfin Private Limited
881,U67120DL1996PTC080556,G4S CORPORATE SERVICES (INDIA) PRIVATE LIMITED,G4S Corporate Services (India) Private Limited
882,U67120DL1997PLC188881,SMC COMTRADE LIMITED,Smc Comtrade Limited
883,U67120DL1997PTC090524,M AGARWAL STOCK BROKERS PRIVATE LIMITED,M Agarwal Stock Brokers Private Limited
884,U67120DL2008PLC176326,GLOBE FINCAP LIMITED.,Globe Fincap Limited.
885,U67120GJ1984PTC007520,NIRMA CREDIT AND CAPITAL PRIVATE LIMITED,Nirma Credit And Capital Private Limited
886,U67120GJ2000PTC037674,NJ INDIAINVEST PRIVATE LIMITED,Nj Indiainvest Private Limited
887,U67120KA1991PTC059126,VISTAAR FINANCIAL SERVICES PRIVATE LIMITED,Vistaar Financial Services Private Limited
888,U67120MH1945PLC004603,J K INVESTORS(BOMBAY) LIMITED,J K Investors(Bombay) Limited
889,U67120MH1956PLC009707,GODAVARI BIOREFINERIES LIMITED,Godavari Biorefineries Limited
890,U67120MH1965PTC008461,BYRAMJEE JEEJEEBHOY PRIVATE LIMITED,Byramjee Jeejeebhoy Private Limited
891,U67120MH1985PTC036204,SHANTERI INVESTMENT PRIVATE LIMITED,Shanteri Investment Private Limited
892,U67120MH1987PLC042944,CAFCO CONSULTANTS LIMITED,Cafco Consultants Limited
893,U67120MH1990PTC055473,HARIRANI INVESTMENT AND TRADING PRIVATE LIMITED,Harirani Investment And Trading Private Limited
894,U67120MH1991PTC063321,B ARUNKUMAR CAPITAL AND CREDIT SERVICES PRIVATE LIMITED,B Arunkumar Capital And Credit Services Private Limited
895,U67120MH1992PLC066160,PANATONE FINVEST LIMITED,Panatone Finvest Limited
896,U67120MH1992PLC066739,ASHRIT HOLDINGS LIMITED,Ashrit Holdings Limited
897,U67120MH1993PTC074470,ICAN INVESTMENTS ADVISORS PRIVATE LIMITED,Ican Investments Advisors Private Limited
898,U67120MH1994PTC078803,ATLAS EQUIFIN PRIVATE LIMITED,Atlas Equifin Private Limited
899,U67120MH1995PTC085552,RAM RATNA INFRASTRUCTURE PVT LIMITED,Ram Ratna Infrastructure Pvt Limited
900,U67120MH1995PTC086404,SAMTA INVESTRADE PRIVATE LIMITED,Samta Investrade Private Limited
901,U67120MH1996PTC097299,UBS SECURITIES INDIA PRIVATE LIMITED,Ubs Securities India Private Limited
902,U67120MH1996PTC098584,INFINA FINANCE PRIVATE LIMITED,Infina Finance Private Limited
903,U67120MH1996PTC103241,RATANCHAND INVESTMENT PRIVATE LIMITED,Ratanchand Investment Private Limited
904,U67120MH1997PLC112443,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,Central Depository Services (India) Limited
905,U67120MH1997PTC109978,ASIAN MARKETS SECURITIES PRIVATE LIMITED,Asian Markets Securities Private Limited
906,U67120MH1997PTC111186,DALAL AND BROACHA STOCK BROKING PRIVATE LIMITED,Dalal And Broacha Stock Broking Private Limited
907,U67120MH1998PLC115415,JM FINANCIAL SERVICES LIMITED,Jm Financial Services Limited
908,U67120MH2004PLC147365,INDIA INFOLINE FINANCE LIMITED,India Infoline Finance Limited
909,U67120MH2004PTC146800,DEUTSCHE INDIA HOLDINGS PRIVATE LIMITED,Deutsche India Holdings Private Limited
910,U67120MP1965PTC000998,SCINDIA INVESTMENTS PVT LIMITED,Scindia Investments Pvt Ltd
911,U67120PN1983PTC029447,DESONS HOLDINGS AND FINANCE PVT LTD,Desons Holdings And Finance Pvt Ltd
912,U67120TN2001PTC046392,UNIFI CAPITAL PRIVATE LIMITED,Unifi Capital Private Limited
913,U67190DL2006GOI144520,INDIA INFRASTRUCTURE FINANCE COMPANY LIMITED,India Infrastructure Finance Company Limited
914,U67190MH1982PLC140380,ANAND RATHI GLOBAL FINANCE LIMITED,Anand Rathi Global Finance Limited
915,U67190MH1999GOI122710,CORPBANK SECURITIES LIMITED,Corpbank Securities Limited
916,U67190MH2000PTC154942,TEMASEK HOLDINGS ADVISORS INDIA PRIVATE LIMITED,Temasek Holdings Advisors India Private Limited
917,U67190MH2002PLC137798,IDFC ALTERNATIVES LIMITED,Idfc Alternatives Limited
918,U67190MH2006PTC159411,CREDILA FINANCIAL SERVICES PVT LTD,Hdfc Credila Financial Services Private Limited
919,U67190MH2008PLC181062,INDIA SME ASSET RECONSTRUCTION COMPANY LIMITED,India Sme Asset Reconstruction Company Limited
920,U67190MH2008PLC182274,MICRO HOUSING FINANCE CORPORATION LIMITED,Micro Housing Finance Corporation Limited
921,U67190MH2008PLC183216,RELIANCE HOME FINANCE LIMITED,Reliance Home Finance Limited
922,U67190MH2008PLC187552,TATA CAPITAL HOUSING FINANCE LIMITED,Tata Capital Housing Finance Limited
923,U67190MH2009FTC189794,KKR INDIA ADVISORS PRIVATE LIMITED,Kkr India Advisors Private Limited
924,U67190TN1995PTC030045,KKR INDIA FINANCIAL SERVICES PRIVATE LIMITED,Kkr India Financial Services Private Limited
925,U67190TN2011PTC079382,SHRIRAM FINANCIAL VENTURES (CHENNAI) PRIVATE LIMITED,Shriram Financial Ventures (Chennai) Private Limited
926,U67190WB2014PLC204622,BANDHAN BANK LIMITED,Bandhan Bank Limited
927,U67200MH1972GOI016133,GENERAL INSURANCE CORPORATION OF INDIA,General Insurance Corporation Of India
928,U67200MH1996PLC097730,KOTAK MAHINDRA PRIME LIMITED,Kotak Mahindra Prime Limited
929,U67200TN2000PLC045611,ROYAL SUNDARAM ALLIANCE INSURANCE COMPANY LIMITED,Royal Sundaram General Insurance Co. Limited
930,U68186GJ1973PTC002373,CADMACH MACHINERY COMPANY PRIVATE LIMITED,Cadmach Machinery Company Private Limited
931,U70100MH1981PTC025550,ASHISH ESTATES AND PROPERTIES PVT LIMITED,Ashish Estates And Properties Pvt Ltd
932,U70100MH2005PTC155914,PROPIEDADES REALTIES PRIVATE LIMITED,Propiedades Realties Private Limited
933,U70100MH2006PTC159043,AMERIGO REALTY PRIVATE LIMITED,Amerigo Realty Private Limited
934,U70100MH2006PTC159053,AQUAMARINE REALTY PRIVATE LIMITED,Aquamarine Realty Private Limited
935,U70100WB2007PLC120611,BENGAL KYAL HOUSING DEVELOPMENT LIMITED,Bengal Kyal Housing Development Limited
936,U70101DL2007PLC160735,KAMA REALTY (DELHI) LIMITED,Kama Realty (Delhi) Limited
937,U70101MH2004PTC146745,ACCOLADE PROPERTIES PRIVATE LIMITED,Accolade Properties Private Limited
938,U70101TN1956PTC003445,EXPRESS NEWSPAPERS PRIVATE LIMITED,Express Newspapers Private Limited
939,U70101TZ2005PTC011989,C R I AMALGAMATIONS PRIVATE LIMITED,C R I Amalgamations Private Limited
940,U70101WB2003PLC097238,BENGAL PARK CHAMBERS HOUSING DEVELOPMENT LIMITED,Bengal Park Chambers Housing Development Limited
941,U70101WB2004PLC099945,CRESCENT POWER LIMITED,Crescent Power Limited
942,U70101WB2006PLC109898,SREI EQUIPMENT FINANCE LIMITED,Srei Equipment Finance Limited
943,U70102MH2005PTC157149,NV REALTY PRIVATE LIMITED,Nv Realty Private Limited
944,U70102MH2010PTC209759,A G SUPERSTRUCTURES PRIVATE LIMITED,A G Superstructures Private Limited
945,U70102PN1988PTC049303,GERA DEVELOPMENTS PRIVATE LIMITED,Gera Developments Private Limited
946,U70102PN2007FTC129540,PEGASUS PROPERTIES PRIVATE LIMITED,Pegasus Properties Private Limited
947,U70109GJ2004PTC043888,SHANTIKRUPA ESTATES PRIVATE LIMITED,Shantikrupa Estates Private Limited
948,U70109WB1981PLC033406,RNT PLANTATIONS LIMITED,Rnt Plantations Limited
949,U70109WB1992PLC055782,EUREKA STOCK & SHARE BROKING SERVICES LIMITED,Eureka Stock & Share Broking Services Limited
950,U70109WB2006PLC111457,DHARIWAL INFRASTRUCTURE LIMITED,Dhariwal Infrastructure Limited
951,U70200PN2000PTC144809,RVS HOSPITALITY & DEVELOPMENT PRIVATE LIMITED,Rvs Hospitality & Development Private Limited
952,U71110DL2000PTC189230,CARZONRENT (INDIA) PRIVATE LIMITED,Carzonrent (India) Private Limited
953,U72100KA2005PTC037574,SANKALP SEMICONDUCTOR PRIVATE LIMITED,Sankalp Semiconductor Private Limited
954,U72200DL1992PLC049074,NEWGEN SOFTWARE TECHNOLOGIES LIMITED,Newgen Software Technologies Limited
955,U72200DL2003PTC121780,ION TRADING INDIA PRIVATE LIMITED,Ion Trading India Private Limited
956,U72200DL2008PTC176439,WIZTRACK LEARNING PRIVATE LIMITED,Wiztrack Learning Private Limited
957,U72200GJ1988PLC010830,E-INFOCHIPS LIMITED,E-Infochips Limited
958,U72200MH1992PTC065041,NETCORE SOLUTIONS PRIVATE LIMITED,Netcore Solutions Private Limited
959,U72200MH1994PTC082506,SOFOTEL INFRA PRIVATE LIMITED,Sofotel Infra Private Limited
960,U72200MH1996PTC104374,CYBAGE SOFTWARE PRIVATE LIMITED,Cybage Software Private Limited
961,U72200MH2000GOI124665,IDBI INTECH LIMITED,Idbi Intech Limited
962,U72200MH2004PTC179939,CITEC ENGINEERING INDIA PRIVATE LIMITED,Citec Engineering India Private Limited
963,U72200MH2005PTC152154,DK WEB-TECH PRIVATE LIMITED,Dk Web-Tech Private Limited
964,U72200PN2001PTC153069,ANSYS SOFTWARE PRIVATE LIMITED,Ansys Software Private Limited
965,U72200TG2006PLC067980,GLOBALLOGIC TECHNOLOGIES LIMITED,Globallogic Technologies Limited
966,U72200TG2006PTC049254,HEAD INFOTECH INDIA PVT LTD,Head Infotech India Pvt Ltd
967,U72200TN1989PTC018287,ACSYS INVESTMENTS PRIVATE LIMITED,Acsys Investments Private Limited
968,U72200TN1998PTC061236,INDUS TEQSITE PRIVATE LIMITED,Indus Teqsite Private Limited
