,CIN,name_x,name_y
296,L34300DL1986PLC026431,MOTHERSON SUMI SYSTEMS LIMITED,Motherson Sumi Systems Limited
297,L34300DL2005PLC139163,SHIVAM AUTOTECH LIMITED,Shivam Autotech Limited
298,L35202KA1964GOI001530,BEML LIMITED,Beml Limited
299,L35911GA1980PLC000400,AUTOMOBILE CORPORATION OF GOA LIMITED,Automobile Corporation Of Goa Limited
300,L35911PN1945PLC004656,BAJAJ HOLDINGS & INVESTMENT LIMITED.,Bajaj Holdings & Investment Limited.
301,L35912MH1975PLC018376,MAHARASHTRA SCOOTERS LTD,Maharashtra Scooters Ltd
302,L35920MH1942PLC003554,THE SUPREME INDUSTRIES LIMITED,The Supreme Industries Limited
303,L35921TN1960PLC004175,WHEELS INDIA LIMITED,Wheels India Limited
304,L35999TN1936PLC002202,RANE HOLDINGS LIMITED,Rane Holdings Limited
305,L35999TN1962PLC004943,SUNDRAM FASTENERS LIMITED,Sundram Fasteners Limited
306,L36911RJ1989PLC004945,VAIBHAV GLOBAL LIMITED,Vaibhav Global Limited
307,L36912WB1936PLC008588,INTERNATIONAL COMBUSTION (INDIA) LTD,International Combustion (India) Ltd
308,L36999KA1999PLC025195,UNITED BREWERIES LIMITED,United Breweries Limited
309,L36999WB1995PLC074860,RDB RASAYANS LIMITED,Rdb Rasayans Ltd.
310,L40100GJ1981PLC004281,KALPATARU POWER TRANSMISSION LIMITED,Kalpataru Power Transmission Limited
311,L40101DL1969GOI005095,RURAL ELECTRIFICATION CORPORATION LIMITED,Rural Electrification Corporation Limited
312,L40101DL1989GOI038121,POWER GRID CORPORATION OF INDIA LIMITED,Power Grid Corporation Of India Limited
313,L40101HP1988GOI008409,SJVN LIMITED,Sjvn Limited
314,L40101HP1994PLC015483,JAIPRAKASH POWER VENTURES LIMITED,Jaiprakash Power Ventures Limited
315,L40101MH1995PLC084687,RELIANCE POWER LIMITED,Reliance Power Limited
316,L40105DL1999PLC099328,PTC INDIA LIMITED,Ptc India Limited
317,L40106AP1985PLC005318,BGR ENERGY SYSTEMS LIMITED,Bgr Energy Systems Limited
318,L40108WB2005PLC139595,TECHNO ELECTRIC & ENGINEERING COMPANY LIMITED,Techno Electric & Engineering Company Limited
319,L40109TG1986PLC006745,HBL POWER SYSTEMS LIMITED,Hbl Power Systems Limited
320,L40200WB1935PLC008184,LINDE INDIA LIMITED,Linde India Limited
321,L45101DL1967PLC004759,ANSAL PROPERTIES AND INFRASTRUCTURE LIMITED,Ansal Properties And Infrastructure Limited
322,L45101UP1996PLC019759,NOIDA TOLL BRIDGE COMPANY LIMITED,Bridge & Roof Co (India) Ltd
323,L45200GJ1988PLC011049,SUMEET INDUSTRIES LIMITED,Sumeet Industries Limited
324,L45200GJ1991PLC015817,GANESH HOUSING CORPORATION LIMITED,Ganesh Housing Corporation Limited
325,L45200MH1987PLC043034,THAKKERS DEVELOPERS LIMITED,Thakkers Developers Limited
326,L45200MH1993PLC071970,ASHOKA BUILDCON LIMITED,Ashoka Buildcon Limited
327,L45200MH2005PLC152061,KEC INTERNATIONAL LIMITED,Kec International Limited
328,L45200PN1991PLC129428,KOLTE-PATIL DEVELOPERS LIMITED,Kolte-Patil Developers Limited
329,L45201DL1983PLC016821,ANSAL HOUSING AND CONSTRUCTION LIMITED,Ansal Housing And Construction Limited
330,L45201DL1983PLC017225,ANSAL BUILDWELL LIMITED,Ansal Buildwell Limited
331,L45201GJ1990PLC013417,NILA INFRASTRUCTURES LIMITED,Nila Infrastructures Limited
332,L45201GJ1994PLC023920,WELSPUN ENTERPRISES LIMITED,Welspun Enterprises Limited
333,L45201OR1955PLC008400,FERRO ALLOYS CORPORATION LIMITED,Ferro Alloys Corporation Limited
334,L45201TZ1995PLC006113,R.P.P INFRA PROJECTS LIMITED,R.P.P Infra Projects Limited
335,L45202HR1985PLC044265,ELDECO HOUSING AND INDUSTRIES LIMITED,Eldeco Housing And Industries Limited
336,L45202PB2006PLC029968,NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED,Nahar Capital And Financial Services Limited
337,L45205TN1995PLC030231,VA TECH WABAG LIMITED,Va Tech Wabag Limited
338,L45209WB1924PLC004969,SIMPLEX INFRASTRUCTURES LIMITED,Simplex Infrastructures Limited
339,L45400GJ1988PLC011322,SADBHAV ENGINEERING LIMITED,Sadbhav Engineering Limited
340,L50100MH1985PLC036937,SHARDUL SECURITIES LIMITED,Shardul Securities Limited
341,L50101PB1983PLC005516,SML ISUZU LIMITED,Sml Isuzu Limited
342,L51109UP1987PLC009090,GANESHA ECOSPHERE LIMITED,Ganesha Ecosphere Limited
343,L51109WB1934PLC088167,J L MORISON (INDIA) LIMITED,J L Morison (India) Limited
344,L51109WB1974PLC029637,IFB INDUSTRIES LTD,Ifb Industries Ltd
345,L51109WB1981PLC034212,BMW INDUSTRIES LIMITED,Bmw Industries Limited
346,L51433WB1960PLC024539,HSIL LIMITED,Hsil Limited
347,L51494PB2008PLC032059,MONTE CARLO FASHIONS LIMITED,Monte Carlo Fashions Limited
348,L51504WB1978PLC031813,MAGMA FINCORP LIMITED,Magma Fincorp Limited
349,L51900GJ1980PLC065554,SHAILY ENGINEERING PLASTICS LIMITED,Shaily Engineering Plastics Limited
350,L51900MH1985PLC036896,HINDUJA VENTURES LIMITED,Hinduja Ventures Limited
351,L51900MH1997PLC108798,SHOPPERS STOP LIMITED,Shoppers Stop Limited
352,L51909GJ1991PLC015522,HALDYN GLASS LIMITED,Haldyn Glass Limited
353,L51909MH1982PLC143066,PODDAR DEVELOPERS LIMITED,Poddar Housing And Development Limited
354,L51909MH2002PLC135594,MULTI COMMODITY EXCHANGE OF INDIA LIMITED,Multi Commodity Exchange Of India Limited
355,L51909UP1992PLC051997,GENUS POWER INFRASTRUCTURES LIMITED,Genus Power Infrastructures Limited
356,L55100TG1985PLC045963,CES LIMITED.,Ces Limited.
357,L55101DL1980PLC011037,ASIAN HOTELS (NORTH) LIMITED,Asian Hotels (North) Limited
358,L55101DL2007PLC157518,ASIAN HOTELS (WEST) LIMITED,Asian Hotels (West) Limited
359,L55101KA1979PLC003620,MAC CHARLES (INDIA) LIMITED,Mac Charles (India) Limited
360,L55101TN1970PLC005897,ORIENTAL HOTELS LIMITED,Oriental Hotels Limited
361,L55101UP1971PLC003480,BENARES HOTELS LIMITED,Benares Hotels Limited
362,L55101WB1971PLC028152,SINCLAIRS HOTELS LIMITED,Sinclairs Hotels Limited
363,L55200MH1967PLC013837,FOODS AND INNS LIMITED,Foods And Inns Limited
364,L60220TN1979PLC007970,SANCO TRANS LIMITED,Sanco Trans Limited
365,L61074MH1991PLC061074,BLUE DART EXPRESS LIMITED,Blue Dart Express Limited
366,L63011DL1988GOI030915,CONTAINER CORPORATION OF INDIA LIMITED,Container Corporation Of India Limited
367,L63011TG1995PLC020121,GATI LIMITED,Gati Limited
368,L63020DL1992PLC121695,SINDHU TRADE LINKS LIMITED,Sindhu Trade Links Limited
369,L63022WB1954PLC021638,DEEPAK INDUSTRIES LIMITED,Deepak Industries Ltd
370,L63032MH1986PLC154910,SEAMEC LIMITED,Seamec Limited
371,L63090GJ1998PLC034182,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,Adani Ports And Special Economic Zone Limited
372,L63090TN2000PLC046338,TAKE SOLUTIONS LIMITED,Take Solutions Limited
373,L63090WB1919GOI003229,ANDREW YULE & CO LTD,Andrew Yule & Co Ltd
374,L64200MH1986PLC039266,TATA COMMUNICATIONS LIMITED,Tata Communications Limited
375,L64201DL2006PLC156038,BHARTI INFRATEL LIMITED,Bharti Infratel Limited
376,L64202MH2001PLC134147,FIRSTSOURCE SOLUTIONS LIMITED,Firstsource Solutions Limited
377,L64202TN1998PLC066604,SQS INDIA BFSI LIMITED,Sqs India Bfsi Limited
378,L65110GJ1993PLC020769,AXIS BANK LIMITED,Axis Bank Limited
379,L65110JK1938SGC000048,JAMMU AND KASHMIR BANK LIMITED,Jammu And Kashmir Bank Limited
380,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LIMITED,Kotak Mahindra Bank Limited
381,L65110TN1904PLC001287,CITY UNION BANK LIMITED,City Union Bank Limited
382,L65110TN1916PLC001295,THE KARUR VYSYA BANK LIMITED,The Karur Vysya Bank Limited
383,L65190GJ1994PLC021012,ICICI BANK LIMITED,Icici Bank Limited
384,L65190MH1940PLC003151,THE SWASTIK SAFE DEPOSIT AND INVESTMENTS LTD,The Swastik Safe Deposit And Investments Ltd
385,L65190MH2004GOI148838,IDBI BANK LIMITED,Idbi Bank Limited
386,L65191KL1929PLC001017,THE SOUTH INDIAN BANK LIMITED,The South Indian Bank Limited
387,L65191PN1994PLC076333,INDUSIND BANK LIMITED,Indusind Bank Ltd.
388,L65191TN1954PLC002429,SUNDARAM FINANCE LIMITED,Sundaram Finance Limited
389,L65191TN1979PLC007874,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,Shriram Transport Finance Company Limited
390,L65191TN1986PLC012840,SHRIRAM CITY UNION FINANCE LIMITED,Shriram City Union Finance Limited
391,L65191TN1997PLC037415,IDFC LIMITED,Idfc Limited
392,L65910DL1986GOI024862,POWER FINANCE CORPORATION LIMITED,Power Finance Corporation Limited
393,L65910DL1989PLC034812,TOURISM FINANCE CORPORATION OF INDIA LIMITED,Tourism Finance Corporation Of India Limited
394,L65910GJ1980PLC003731,STANROSE MAFATLAL INVESTMENTS AND FINANCE LIMITED,Stanrose Mafatlal Investments And Finance Limited
395,L65910KL1992PLC006623,MANAPPURAM FINANCE LIMITED,Manappuram Finance Limited
396,L65910KL1997PLC011300,MUTHOOT FINANCE LIMITED,Muthoot Finance Limited
397,L65910MH1984PLC032639,DEWAN HOUSING FINANCE CORPORATION LIMITED,Dewan Housing Finance Corporation Limited
398,L65910MH1986PLC165645,RELIANCE CAPITAL LIMITED,Reliance Capital Ltd
399,L65910MH1987PLC042961,BAJAJ FINANCE LIMITED,Bajaj Finance Limited
400,L65910MH1998PLC115967,IRB INFRASTRUCTURE DEVELOPERS LIMITED,Irb Infrastructure Developers Limited
401,L65910TZ1955PLC000145,SAKTHI FINANCE LIMITED,Sakthi Finance Limited
402,L65921MH1991PLC059642,MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED,Mahindra And Mahindra Financial Services Limited
403,L65921MH1994PLC173469,CAPRI GLOBAL CAPITAL LIMITED,Capri Global Capital Limited
404,L65921TN1985PLC049092,LANCOR HOLDINGS LIMITED,Lancor Holdings Limited
405,L65921WB1979PLC032200,ADHUNIK INDUSTRIES LIMITED,Adhunik Industries Limited
406,L65922DL2005PLC136029,INDIABULLS HOUSING FINANCE LIMITED,Indiabulls Housing Finance Limited
407,L65923DL2002PLC167607,VIPUL LIMITED,Vipul Limited
408,L65923GJ1986PLC008809,GRUH FINANCE LIMITED,Gruh Finance Limited
409,L65923PN2007PLC130075,BAJAJ FINSERV LIMITED,Bajaj Finserv Limited
410,L65990MH1913PLC000374,INDUSTRIAL AND PRUDENTIAL INVESTMENT COMPANY LIMITED,Industrial And Prudential Investment Company Limited
411,L65990MH1933PLC001998,INDUSTRIAL INVESTMENT TRUST LIMITED,Industrial Investment Trust Limited
412,L65990MH1984PLC031909,PIONEER INVESTCORP LIMITED,Pioneer Investcorp Limited
413,L65990MH1984PLC032831,LKP FINANCE LIMITED,Lkp Finance Limited
414,L65990MH1990PLC056669,VAKRANGEE LIMITED,Gee Limited
415,L65990MH1990PLC056669,VAKRANGEE LIMITED,Vakrangee Limited
416,L65990MH1990PLC057923,TCFC FINANCE LIMITED,Tcfc Finance Limited
417,L65991DL1996PLC083909,INSECTICIDES (INDIA) LIMITED,Insecticides (India) Limited
418,L65991TN1936PLC001428,BEARDSELL LIMITED,Beardsell Limited
419,L65991TN1941PLC001128,THE K C P LIMITED,The K C P Limited
420,L65991TN1954PLC000958,INDIA MOTOR PARTS AND ACCESSORIES LIMITED,India Motor Parts & Accessories Limited
421,L65993PN2007PLC130076,BAJAJ AUTO LIMITED.,Bajaj Auto Limited.
422,L65993PN2009PLC134021,BF INVESTMENT LIMITED,Bf Investment Limited
423,L65993PN2009PLC134196,KALYANI INVESTMENT COMPANY LIMITED,Kalyani Investment Company Limited
424,L65993TN1978PLC007576,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,Cholamandalam Investment And Finance Company Limited
425,L65993TN1993PLC024142,POLARIS CONSULTING & SERVICES LIMITED,Polaris Consulting & Services Limited
426,L65993WB1979PLC032394,LUDLOW JUTE & SPECIALITIES LIMITED,Ludlow Jute & Specialities Limited
427,L65999MH2003PLC250504,SKS MICROFINANCE LIMITED,Sks Microfinance Limited
428,L67120CT1982PLC001961,CHHATISGARH INVESTMENTS LIMITED,Chhatisgarh Investments Limited
429,L67120HR1994PLC034148,HB PORTFOLIO LIMITED,Hb Portfolio Limited
430,L67120MH2001PLC217751,JSW HOLDINGS LIMITED,Jsw Holdings Limited
431,L67120MP1992PLC007182,ARIHANT CAPITAL MARKETS LIMITED,Arihant Capital Markets Limited
432,L67120WB1985PLC120157,MEENAKSHI MERCANTILES LTD,Meenakshi Mercantiles Ltd
433,L67120WB1986PLC041487,KLJ RESOURCES LTD,Klj Resources Ltd
434,L67190MH2005PLC153397,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,Motilal Oswal Financial Services Limited
435,L67200MH1937PLC002622,TATA INVESTMENT CORPORATION LIMITED,Tata Investment Corporation Limited
436,L70100MH1951PLC008647,ADOR WELDING LIMITED,Ador Welding Limited
437,L70100MH1977PLC019916,HOUSING DEVELOPMENT FINANCE CORPORATION LIMITED,Housing Development Finance Corporation Limited
438,L70101HR1963PLC002484,DLF LIMITED,Dlf Limited
439,L70109GJ1983PLC006460,RATNAMANI METALS AND TUBES LIMITED,Ratnamani Metals And Tubes Limited
440,L71200UP1982PLC012550,GINNI FILAMENTS LIMITED.,Ginni Filaments Limited.
441,L72200AP1990PLC011146,NCC LIMITED,Ncc Limited
442,L72200MH1994PLC077342,GEOMETRIC LIMITED,Geometric Limited
443,L72200MH1994PLC082110,SONATA SOFTWARE LIMITED,Sonata Software Limited
444,L72200PN1963PLC012621,ZENSAR TECHNOLOGIES LIMITED,Zensar Technologies Limited
445,L72200PN1988PLC068972,INDO COUNT INDUSTRIES LIMITED,Indo Count Industries Limited
446,L72200PN1990PLC059594,KPIT TECHNOLOGIES LIMITED,Kpit Technologies Limited
447,L72300TN1991PLC020122,PVP VENTURES LIMITED,Pvp Ventures Limited
448,L72900MH1992PLC069662,HEXAWARE TECHNOLOGIES LIMITED,Hexaware Technologies Limited
449,L74100MH1993PLC075361,CAMLIN FINE SCIENCES LIMITED,Camlin Fine Sciences Limited
450,L74140DL1991PLC046369,HCL TECHNOLOGIES LIMITED,Hcl Technologies Limited
451,L74140PN1982PLC026933,MITCON CONSULTANCY AND ENGINEERING SERVICES LIMITED,Mitcon Consultancy & Engineering Services Limited
452,L74140WB1996PLC081521,SHALIMAR WIRES INDUSTRIES LIMITED,Shalimar Wires Industries Limited
453,L74300DL2005PLC137214,TV18 BROADCAST LIMITED,Tv18 Broadcast Limited
454,L74899DL1954PLC002452,FEDERAL-MOGUL GOETZE (INDIA) LIMITED,Federal-Mogul Goetze (India) Limited
455,L74899DL1964GOI004281,BHARAT HEAVY ELECTRICALS LIMITED,Bharat Heavy Electricals Limited
456,L74899DL1965GOI004363,INDIA TOURISM DEVELOPMENT CORPORATION LIMITED,India Tourism Development Corporation Limited
457,L74899DL1974GOI007417,NATIONAL FERTILIZERS LIMITED,National Fertilizers Limited
458,L74899DL1984PLC146935,RELIGARE ENTERPRISES LIMITED,Religare Enterprises Limited
459,L74899DL1985PLC020401,MINDA CORPORATION LIMITED,Minda Corporation Limited
460,L74899DL1988PLC032166,UFLEX LIMITED,Uflex Limited
461,L74899DL1989PLC034594,NUCLEUS SOFTWARE EXPORTS LIMITED,Nucleus Software Exports Limited
462,L74899DL1990PLC041790,LT FOODS LIMITED,Lt Foods Limited
463,L74899DL1992PLC050333,MINDA INDUSTRIES LIMITED,Minda Industries Limited
464,L74899DL1992PLC051527,KEI INDUSTRIES LIMITED,Kei Industries Limited
465,L74899DL1992PLC255519,KWALITY LIMITED,Kwality Limited
466,L74899DL1993GOI053677,IFCI LIMITED,Ifci Limited
467,L74899DL1994PLC057410,INTEC CAPITAL LIMITED,Intec Capital Limited
468,L74899DL1994PLC063609,SMC GLOBAL SECURITIES LIMITED,Smc Global Securities Limited
469,L74899DL1995PLC068021,INFO EDGE (INDIA) LIMITED,Info Edge (India) Limited
470,L74899DL1995PLC070609,BHARTI AIRTEL LIMITED,Bharti Airtel Limited
471,L74899DL1996PLC083073,JBM AUTO LIMITED,Jbm Auto Limited
472,L74899HR1944PLC039088,ESCORTS LIMITED,Escorts Limited
473,L74899UP1995PLC043677,JUBILANT FOODWORKS LIMITED,Jubilant Foodworks Limited
474,L74900DL1984PLC018679,PAUL MERCHANTS LIMITED,Paul Merchants Limited
475,L74950WB1984PLC038336,MANAKSIA LIMITED,Manaksia Limited
476,L74999AP1991PLC013391,LANCO INDUSTRIES LIMITED,Srikalahasthi Pipes Limited
477,L74999DL1991PLC042749,ICRA LIMITED,Icra Limited
478,L74999MH1929PLC001503,IVP LTD,Ivp Ltd
479,L74999MH1964PLC012878,EXCEL CROP CARE LTD,Excel Crop Care Ltd
480,L74999MH1964PLC014258,ION EXCHANGE (INDIA) LIMITED,Ion Exchange (India) Limited
481,L74999MH1989PLC052384,ROLTA INDIA LIMITED,Rolta India Limited
482,L74999MH1994PLC077041,JSW ENERGY LIMITED,Jsw Energy Limited
483,L74999MH1995PLC085878,SOLAR INDUSTRIES INDIA LIMITED,Solar Industries India Limited
484,L85110GJ1994PLC022543,CLARIS LIFESCIENCES LIMITED,Claris Lifesciences Limited
485,L85110KA1924PLC001128,THE KARNATAKA BANK LIMITED,The Karnataka Bank Limited
486,L85110KA1980PLC003913,WENDT INDIA LIMITED,Wendt India Limited
487,L85110KA1981PLC013115,INFOSYS LIMITED,Infosys Limited
488,L85110KA1987PLC008699,CAN FIN HOMES LIMITED,Can Fin Homes Limited
489,L85110KA1989PLC009968,TATA ELXSI LIMITED,Tata Elxsi Limited
490,L85110KA1992PLC013421,ASM TECHNOLOGIES LIMITED,Asm Technologies Limited
491,L85110KA1993PLC013869,CENTUM ELECTRONICS LIMITED,Centum Electronics Limited
492,L85110KA1995PLC019126,BRIGADE ENTERPRISES LIMITED,Brigade Enterprises Limited
493,L85110TN1979PLC008035,APOLLO HOSPITALS ENTERPRISE LIMITED,Apollo Hospitals Enterprise Limited
494,L85110TZ1955PLC015049,TTK PRESTIGE LIMITED,Ttk Prestige Limited
495,L85110TZ1985PLC001659,KOVAI MEDICAL CENTER AND HOSPITAL LIMITED,Kovai Medical Center And Hospital Limited
496,L85190MH1947PLC005913,INDOCO REMEDIES LIMITED,Indoco Remedies Limited
497,L85195TG1984PLC004393,NEULAND LABORATORIES LTD.,Neuland Laboratories Ltd.
498,L91110GJ1988PLC010674,AMRAPALI INDUSTRIES LIMITED,Amrapali Industries Limited
499,L91110GJ1989PLC012802,APAR INDUSTRIES LIMITED,Apar Industries Limited
500,L92100MH1999PLC121506,ZEE MEDIA CORPORATION LIMITED,Zee Media Corporation Limited
501,L92113TG2007PLC053585,DQ ENTERTAINMENT (INTERNATIONAL) LIMITED,Dq Entertainment (International) Limited
502,L92132MH1982PLC028767,ZEE ENTERTAINMENT ENTERPRISES LIMITED,Zee Entertainment Enterprises Limited
503,L92140MH1999PLC120516,ENTERTAINMENT NETWORK (INDIA) LIMITED,Entertainment Network (India) Limited
504,L92191TN2000PLC044077,PICTUREHOUSE MEDIA LIMITED,Picturehouse Media Limited
505,L92199MH1995PLC084610,HINDUJA GLOBAL SOLUTIONS LIMITED,Hinduja Global Solutions Limited
506,L92419WB1989PLC046487,NICCO PARKS & RESORTS LTD.,Nicco Parks & Resorts Ltd.
507,L92490TN1994PLC027709,RAJ TELEVISION NETWORK LIMITED,Raj Television Network Limited
508,L99999DN1983PLC000045,WELSPUN SYNTEX LIMITED,Aym Syntex Limited
509,L99999GJ1941PLC000471,SAYAJI INDUSTRIES LIMITED,Sayaji Industries Limited
510,L99999GJ1985PLC007868,GUJARAT INDUSTRIES POWER COMPANY LTD.,Gujarat Industries Power Company Ltd.
511,L99999MH1929PLC001530,RELIANCE INFRASTRUCTURE LIMITED,Reliance Infrastructure Limited
512,L99999MH1946PLC004768,LARSEN AND TOUBRO LIMITED,Larsen & Toubro Infotech Limited
513,L99999MH1951PLC008485,DIL LIMITED,Dil Limited
514,L99999MH1961PLC012003,NOCIL LIMITED,Nocil Limited
515,L99999MH1962PLC012451,UNICHEM LABORATORIES LIMITED,Unichem Laboratories Limited
516,L99999MH1962PLC012538,BOROSIL GLASS WORKS LIMITED,Borosil Glass Works Limited
517,L99999MH1982PLC102697,CREST VENTURES LIMITED,Crest Ventures Limited
518,L99999MH1986PLC039199,APCOTEX INDUSTRIES LIMITED,Apcotex Industries Limited
519,L99999MH1988PLC047408,MAN INDUSTRIES (INDIA) LIMITED,Man Industries (India) Limited
520,L99999MH1994PLC076236,ASTEC LIFESCIENCES LIMITED,Astec Lifesciences Limited
521,L99999MH1995PLC094641,EDELWEISS FINANCIAL SERVICES LIMITED,Edelweiss Financial Services Limited
522,L99999PB1990PLC010307,TRIDENT LIMITED,Trident Limited
523,U00000DL1987PLC028355,ULTIMATE FLEXIPACK LIMITED,Ultimate Flexipack Limited
524,U00000DL2000PLC104823,MICROMAX INFORMATICS LIMITED,Micromax Informatics Limited
525,U00305MH1973PLC174201,ALKEM LABORATORIES LIMITED,Alkem Laboratories Limited
526,U00359HR1987PTC035680,KADIMI TOOL MANUFACTURING COMPANY PRIVATE LIMITED,Kadimi Tool Manufacturing Company Private Limited
527,U00361KA1989PTC009761,ARADHYA STEEL PRIVATE LIMITED,Aradhya Steel Private Limited
528,U01010MH2003PLC176595,JSW STEEL PROCESSING CENTRES LIMITED,Jsw Steel Processing Centres Limited
529,U01100MH1999PLC120563,RELIANCE RETAIL LIMITED,Reliance Retail Limited
530,U01111TG1996PLC023347,LANCO HYDRO POWER LIMITED,Lanco Hydro Power Limited
531,U01112TG1992PLC014346,PRABHAT AGRI BIOTECH LIMITED,Prabhat Agri Biotech Limited
532,U01122KA2004PTC034756,NEO FOODS PRIVATE LIMITED,Neo Foods Private Limited
533,U01122PN2007PTC129505,SUNFRESH AGRO INDUSTRIES PRIVATE LIMITED,Sunfresh Agro Industries Private Limited
534,U01132GJ1980PLC003946,GUJARAT TEA PROCESSORS AND PACKERS LIMITED,Gujarat Tea Processors And Packers Limited
535,U01132TN2011PLC079800,PARRY AGRO INDUSTRIES LIMITED,Parry Agro Industries Limited
536,U01132WB1983PTC035916,AMRIT BOTTLERS PVT LIMITED,Amrit Bottlers Pvt Ltd
537,U01200MH1976SGC018990,MAHARASHTRA STATE SEEDS CORPORATION LIMITED,Maharashtra State Seeds Corporation Limited
538,U01211MH1939PTC003017,THE MANJRI STUD FARM PRIVATE LIMITED,The Manjri Stud Farm Private Limited
539,U01224KA1980PLC003802,KARNATAKA SILK INDUSTRIES CORPORATION LIMITED,Karnataka Silk Industries Corporation Limited
540,U01403MH2007PLC166813,TIRUNELVELI WIND FARMS LIMITED,Tirunelveli Wind Farms Limited
541,U01403PN1987PLC132583,PARAKH AGRO INDUSTRIES LTD,Parakh Agro Industries Ltd
542,U01409KA2000PTC026862,QED AGRO SYSTEMS PRIVATE LIMITED,Qed Agro Systems Private Limited
543,U01551KA2003SGC032033,KARNATAKA STATE BEVERAGES CORPORATION LIMITED,Karnataka State Beverages Corporation Limited
544,U02001UP1998PTC023350,SHUBHAM GOLDIEE MASALE PRIVATE LIMITED,Shubham Goldiee Masale Private Limited
545,U02005GJ1976SGC002927,GUJARAT STATE FOREST DEVELOPMENT CORPORATION LIMITED,Gujarat State Forest Development Corporation Limited
546,U02005WB1943PTC011231,RUNGTA SONS PVT LTD,Rungta Sons Pvt Ltd
547,U02005WB1949PLC018363,PAHARPUR COOLING TOWERS LTD,Paharpur Cooling Towers Ltd
548,U02520TZ1981PTC001107,PREMIER EVOLVICS PRIVATE LIMITED,Premier Evolvics Private Limited
549,U02520TZ1990PLC002987,ROOTS INDUSTRIES INDIA LIMITED,Roots Industries India Limited
550,U02692MP2005PLC017865,CALDERYS INDIA REFRACTORIES LIMITED,Calderys India Refractories Limited
551,U02922KA1987PLC008415,AUTO CNC MACHINING LIMITED,Auto Cnc Machining Limited
552,U03691TZ2004PLC011255,EMERALD JEWEL INDUSTRY INDIA LIMITED,Emerald Jewel Industry India Limited
553,U04010CT1995PLC008985,JINDAL POWER LIMITED,Jindal Power Limited
554,U05001MH1995PLC243081,FROST INTERNATIONAL LIMITED,Frost International Limited
555,U05001TN1974SGC006597,TAMILNADU FISHERIES DEVELOPMENT CORPORATION LIMITED,Tamilnadu Fisheries Development Corporation Limited
556,U05005TG1995PLC021217,OCEAN SPARKLE LIMITED,Ocean Sparkle Limited
557,U05110TZ1992PTC004072,HABASIT IAKOKA PRIVATE LIMITED,Habasit Iakoka Private Limited
558,U05195MH1998PTC116021,BAYER PHARMACEUTICALS PRIVATE LIMITED,Bayer Pharmaceuticals Private Limited
559,U10101JH1972GOI000918,BHARAT COKING COAL LIMITED,Bharat Coking Coal Limited
560,U10101WB2009PTC132132,JMS MINING SERVICES PRIVATE LIMITED,Jms Mining Services Private Limited
561,U10102CT1985GOI003161,SOUTH EASTERN COALFIELDS LIMITED,South Eastern Coalfields Limited
